"Gene","GTEX_BRAIN_all","GTEX_nigra","Astrocyte","DaN","Endothelial","GABA","Microglia","ODC","OPC"
"HCAR2",0.198692950776221,0.25777231884058,0.775172165738011,0,0,0,2.75463122374492,0.0264205818446215,0.791474239492191
"HCAR3",0.108465694812571,0.151861884057971,NA,NA,NA,NA,NA,NA,NA
"HCG17",1.76443069291935,1.29916869565217,NA,NA,NA,NA,NA,NA,NA
"HCG18",3.52911105641802,2.48356231884058,NA,NA,NA,NA,NA,NA,NA
"HCG20",0.214353309352518,0.292302463768116,NA,NA,NA,NA,NA,NA,NA
"HCG21",0.035868746686861,0.058064347826087,NA,NA,NA,NA,NA,NA,NA
"HCG22",0.856667819007952,1.34655326086957,NA,NA,NA,NA,NA,NA,NA
"HCG23",3.37300204468005,3.79652536231884,NA,NA,NA,NA,NA,NA,NA
"HCG24",1.37998978795911,0.237881666666667,NA,NA,NA,NA,NA,NA,NA
"HCG25",0.666803438091632,0.467222826086957,NA,NA,NA,NA,NA,NA,NA
"HCG4",1.5360061908368,0.717199130434783,NA,NA,NA,NA,NA,NA,NA
"HCG4B",0.28904746686861,0.274587173913043,NA,NA,NA,NA,NA,NA,NA
"HCG9",0.158169769026884,0.166671666666667,NA,NA,NA,NA,NA,NA,NA
"HCLS1",6.20007023854601,11.4996108695652,18.9371677968123,4.24570528818759,13.6347914543647,0,175.68024101113,4.77270510599589,17.7529596077393
"HCN3",13.7928779250284,4.99797536231884,5.46026204484548,26.8685966666195,0,22.0560612860934,4.60962258715068,1.69978200494541,4.67014471196829
"HCP5B",0.383244744414994,0.212502463768116,NA,NA,NA,NA,NA,NA,NA
"HCRT",29.2089205566073,0.734677463768116,0.127285863173807,0,0,0,3.9346842415896,0.907985307212004,0
"HDAC5",43.1073794017418,36.5007028985507,62.4633775782725,64.0765797744214,48.7371867593095,44.6080830647157,61.8371092816707,55.5251854841875,33.5612712023855
"HEAT2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HEATR3",9.04166035592579,5.39017753623188,23.2098707023564,21.9131698624968,13.5154951042903,14.760507644092,44.6107516245329,16.8924480076327,17.0065304802475
"HERC3",14.5331438470276,6.37336956521739,109.594500343115,87.6063859707107,58.6567467699491,105.326470634957,134.646727779439,106.053182331082,80.2538615297395
"HES7",2.10440135781901,0.293484202898551,NA,NA,NA,NA,NA,NA,NA
"HEXIM1",26.1037141234381,21.9067391304348,12.2021807211761,25.6232189097161,22.5031912396001,38.0896921940039,16.1238444898503,14.1693044504427,19.5919483265957
"HEXIM2",2.64732998864067,1.67679275362319,4.76869855146504,8.7626216714658,5.03671767182762,7.90748774616604,6.23854356616459,5.01396849112161,17.1250613360999
"HIGD1B",16.4214649753881,22.7142826086957,1.28522030700875,0.542026572310681,278.901345110157,6.3493364188231,2.72933400873194,2.79714596600602,1.66856048281466
"HIP1R",68.8643157894737,99.0175362318841,275.596454072503,51.6386811644482,232.675453055487,51.4582896051633,90.5092523245823,225.309933965685,455.850301235106
"HIRIP3",21.1384184021204,18.957231884058,9.34079404989611,9.88947726038338,13.660469334537,13.2059229623042,22.208440445307,19.4177102289145,6.34449780475776
"HIST1H1B",0.0467328739113972,0.0428139130434783,NA,NA,NA,NA,NA,NA,NA
"HIST1H2AG",0.231695990155244,0.533150289855073,0,0,1.81877705430869,0,2.79466219520715,0,0
"HIST1H2AH",0.0731354979174555,0.0464929710144928,0,0,0,0,3.23886639676114,0.16183216631771,0
"HIST1H2AI",0.107755577432791,0.0587452173913043,NA,NA,NA,NA,NA,NA,NA
"HIST1H2AJ",0.0200219424460432,0.0120176086956522,NA,NA,NA,NA,NA,NA,NA
"HIST1H2AK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIST1H2AL",0.0979836917834154,0.0799638405797101,NA,NA,NA,NA,NA,NA,NA
"HIST1H2AM",0.000549943203332071,0,NA,NA,NA,NA,NA,NA,NA
"HIST1H2BJ",0.890840299129118,1.3727784057971,37.9288117026221,0,3.35330060524661,13.6120043011301,57.0522441079482,5.43654693033497,11.7143675390246
"HIST1H2BK",9.06582109049602,10.0773188405797,NA,NA,NA,NA,NA,NA,NA
"HIST1H2BL",0.138317603180613,0.0627534782608696,NA,NA,NA,NA,NA,NA,NA
"HIST1H2BM",0.112371658462704,0.0717502898550725,NA,NA,NA,NA,NA,NA,NA
"HIST1H2BN",0.440147811056418,0.448846231884058,11.9058479008799,2.70950507217327,28.1476269648888,3.1278595065072,41.4149726145073,20.4824125944205,5.2852194409076
"HIST1H2BO",0.157953756152972,0.155047463768116,NA,NA,NA,NA,NA,NA,NA
"HIST1H3H",0.504147822794396,0.372049057971015,5.81574588856379,1.09863066673698,0,0,0,0.0981937264028201,0.20824443898844
"HIST1H3I",0.0369850889814464,0.0277679710144928,NA,NA,NA,NA,NA,NA,NA
"HIST1H3J",0.0797630064369557,0.0224491304347826,1.63255112707203,0,27.1637228536323,0,90.3761310666349,4.51443912830838,0
"HIST1H4I",0.796003339644074,0.849115217391304,NA,NA,NA,NA,NA,NA,NA
"HIST1H4J",0.114469564558879,0.0964807971014493,NA,NA,NA,NA,NA,NA,NA
"HIST1H4K",0.301044320333207,0.155587028985507,NA,NA,NA,NA,NA,NA,NA
"HIST1H4L",0.00470599015524423,0.00373260869565217,NA,NA,NA,NA,NA,NA,NA
"HLA-A",207.943328284741,248.578405797101,260.06405254068,108.332309168282,834.783489755848,135.3735914019,393.520753975637,144.999256446939,731.06798749273
"HLA-DMA",13.048446686861,21.9030072463768,8.6830691147049,5.81544146669579,0,11.4686941823693,15.0324635330412,7.12150159343311,11.7851586313654
"HLA-DMB",10.0794941385839,18.9621594202899,39.2611500086353,2.28887424009375,7.95734806201042,4.82995824501622,143.469622635598,4.56402000337934,6.85513418695421
"HLA-DOA",2.61839682127982,4.54966304347826,10.3572541044285,0,4.15443493361938,0,23.735542401355,0.784458470908548,3.0285660654272
"HLA-DOB",1.80383551306323,1.47019528985507,0.314347634646696,0,0,0,0.983356688054674,0.275911698764385,1.22514026269123
"HLA-DPA1",27.9993036728512,46.8063333333333,131.714696760359,21.7639394740382,115.597255267612,4.49174861461975,651.253397119684,30.0591250542733,24.6993013501483
"HLA-DPB1",18.6080143884892,26.4959057971015,119.370198599462,25.0602686275593,48.7829634992418,19.1926798186937,661.697667516136,24.9599376609843,44.3087655775756
"HLA-DPB2",0.783116312003029,0.480779710144928,NA,NA,NA,NA,NA,NA,NA
"HLA-DQA1",3.31167036501325,5.42849130434783,67.1317170159123,2.22635882082187,2.02905608311014,4.9460553278314,246.240056693405,8.27243288669898,12.5323115630871
"HLA-DQA2",1.47031786671715,2.62719152173913,7.42314095614232,1.10845082912122,6.64381195354646,0,53.2200818621031,1.47684533896682,2.32688963739506
"HLA-DQB1",8.46818123816736,13.3217202898551,69.8517528950531,0,34.4430467342789,2.50002867656928,388.504997593028,13.4161751826497,13.6612682867027
"HLA-DQB1-AS1",1.12249357819008,1.57997710144928,NA,NA,NA,NA,NA,NA,NA
"HLA-DQB2",0.694910553199546,1.05890550724638,6.08956696684169,0,1.81877705430869,0,36.329464185354,0.291941947636608,0.71114016210335
"HLA-DRA",95.4249534267323,173.552927536232,412.616411428092,10.8636977122298,174.969347120593,5.44999890265449,2041.66488834314,75.9575122985983,120.685652044017
"HLA-DRB1",53.3117201817493,90.9308695652174,261.358045617805,12.5254876994636,139.244824594537,12.9289225979605,1282.74792070947,39.0083103662092,58.8515125576141
"HLA-DRB5",14.1340758046195,25.7897391304348,58.6899636289846,5.54734587778403,24.2365494865181,1.39812232172193,478.257176812722,15.3184332566012,13.7343751910127
"HLA-DRB6",5.47699761832639,9.2924231884058,NA,NA,NA,NA,NA,NA,NA
"HLA-E",153.340060583112,219.505362318841,170.801556544032,1.10845082912122,757.75883696817,8.29603105001252,410.558002856066,16.5403443943666,26.530998384527
"HLA-F",10.09904948883,10.2687608695652,19.7993302151297,9.10630889194815,54.2587564796186,8.34281623777892,59.6282339708791,3.76794990205244,27.5372560116097
"HLA-F-AS1",0.667335978795911,0.363768043478261,NA,NA,NA,NA,NA,NA,NA
"HLA-G",0.587173888678531,0.673355579710145,NA,NA,NA,NA,NA,NA,NA
"HLA-H",9.74654430140098,10.0615072463768,NA,NA,NA,NA,NA,NA,NA
"HLA-J",1.19196690268838,1.07039855072464,NA,NA,NA,NA,NA,NA,NA
"HLA-L",1.60969840212041,1.03129130434783,NA,NA,NA,NA,NA,NA,NA
"HLA-V",0.40440247027641,0.289236666666667,NA,NA,NA,NA,NA,NA,NA
"HLCS",4.9516321090496,4.10943913043478,98.2203433624534,146.16834662779,133.466866580448,169.549475941225,90.0581460823497,99.0098961488135,120.807205795817
"HMGCR",19.9891843998485,10.5853043478261,42.1370828694622,88.0884715689095,27.5404368417497,71.1453965514454,31.2154016050823,30.1492097424135,64.5944582571228
"HPF1",31.0185910639909,27.3379782608696,NA,NA,NA,NA,NA,NA,NA
"HPS6",6.05356281711473,3.97316086956522,1.03284883433019,0.637280393176511,0.535209850430255,4.52034474572656,0.850330149671589,0.971124057952911,0
"HR",19.30475085195,9.02792753623188,15.108208954802,3.90993549300322,4.76386117809665,3.87680506383132,4.26247867957315,15.1497406393164,9.14868412285021
"HS6ST3",8.62454384702764,3.53060797101449,158.765148590173,345.453125001979,88.5609779263118,864.863776931363,28.963042492041,18.7313015066816,640.626047071343
"HSD17B1",2.43200022718667,1.8500615942029,6.26553919476477,12.0469025340629,3.54034936167501,5.16216707379939,1.33190479191614,4.09928320285707,6.70593927324472
"HSD17B8",8.77072411965165,11.4498405797101,11.4719700402303,4.36222199426724,4.94891675678717,1.33872572053565,6.33796354648729,7.22726375601602,12.0434474736392
"HSD3B7",6.65637008708822,5.9044,5.14073735184828,0,0,0,6.97462110871012,6.54028198680756,3.84784439622146
"HSPA14",10.3770746686861,5.8163115942029,18.2209420233007,28.8694795217941,39.0359123845964,43.0598433683294,8.31156243147756,16.7515003968921,22.9587249691784
"HSPA1A",186.622776599773,169.644869565217,2522.81858438403,146.782987204272,1757.13544373106,274.057942864913,1907.30514714225,505.892691107335,1795.77405869177
"HSPA1B",157.260152593715,128.070847826087,533.560278940694,64.5624836364465,432.87514276639,83.356426569378,429.763318264282,119.044578157437,372.610492780201
"HSPA1L",3.6973678909504,2.86996014492754,2.2225106036422,4.87425474665421,0,2.73767263769232,2.67326070975072,1.35406780220487,5.64494248511602
"HSPA6",30.1638894850435,29.0502246376812,252.424419422518,14.9597850371747,0,68.4821975694868,189.521379945896,25.8842331685213,43.3814677725497
"HSPA7",9.37111155244226,11.4421884057971,NA,NA,NA,NA,NA,NA,NA
"HSPB9",0.417063911397198,0.30716,0,0,0,0,0,0.334030540371735,0
"HSPBAP1",2.9576429761454,3.28883768115942,51.398627463854,14.2257521206925,8.2132384602036,30.2576450863974,101.916467522914,34.0806078924207,24.7513526478604
"HTR3D",0.00675153918970087,0.00529648550724638,NA,NA,NA,NA,NA,NA,NA
"IDUA",17.9664308216585,5.56549275362319,4.99601657991417,2.56276045031162,0.885667421255309,3.48756314262815,1.44719617918506,5.50503124140542,6.39799592303372
"IER3",12.4711923513821,14.2748913043478,72.4991707246904,11.40913375354,23.6514347811257,10.1520590424029,116.685865078471,3.28798785536305,19.9562510463646
"IER3-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"IFI35",11.3758027262401,14.3624492753623,12.6522825966383,0,55.4306692595897,1.46540758846666,27.4770597799238,7.26578337235092,16.0138904030331
"IFITM4P",0.29941144642181,0.27313152173913,NA,NA,NA,NA,NA,NA,NA
"IFT80",15.9885463839455,17.5400724637681,NA,NA,NA,NA,NA,NA,NA
"IGF2BP3",0.0336875096554335,0.0297573623188406,13.7876002459847,4.29335574794126,6.59927452569612,8.35286585483643,16.1422918983067,14.5223235838436,7.80393745910701
"IGSF10",0.297374005301022,0.311758855072464,60.6076645584282,25.4611629695764,12.190537678371,67.4122199199706,41.8365415749089,4.63291367810956,71.1780510932963
"IGSF9B",4.36193167739493,0.955566304347826,4.84980482614616,15.0713692209632,0,16.1431153190751,2.43445692883895,1.02305366040021,62.1289530747491
"IKBKE",2.5297026618705,2.3379847826087,20.8781429429858,8.17715238505396,13.3097342709016,1.89506118881445,56.5924883601014,2.49868624992675,3.88266113376809
"IL11RA",19.8512756531617,9.40952173913043,26.255282042744,6.25873045484013,47.2617746867415,24.7623766421953,3.44127713637841,17.4326565239746,11.2255594249712
"IL18R1",1.17439417114729,1.62507449275362,3.43897593951569,0,16.8970266554809,1.74830375504844,7.03468871822537,4.38769305221525,1.57605029464655
"IL18RAP",0.355911282468762,0.510822608695652,0.607529625176726,0,0.612246897132726,0,3.69378520639025,1.01589452403915,0
"IL1R1",3.57415388110564,4.68261811594203,4.44436342661636,5.83454692371001,27.2997219003671,2.34944781530867,14.1530403730748,5.9092704424145,3.6120227669203
"IL1R2",0.608377627792503,0.571380652173913,NA,NA,NA,NA,NA,NA,NA
"IL1RL1",4.67044108973873,7.94515560869565,NA,NA,NA,NA,NA,NA,NA
"IL1RL2",0.635160020825445,0.298807463768116,2.96716443662896,3.46960785970662,0,7.74356580925017,0.464511334076551,0.900913791025588,0
"IL27",0.141532987504733,0.174240289855072,2.50093852050166,0,2.09381988123854,2.01596329675627,39.952911030664,3.25827682830099,3.57384820678
"IL31",0.0155361681181371,0.00448463768115942,NA,NA,NA,NA,NA,NA,NA
"IL6",2.49006004922378,4.11136072463768,NA,NA,NA,NA,NA,NA,NA
"IL6R",3.60310567966679,5.18233260869565,36.8919257755367,3.22235442917277,85.30934253121,3.42430809547535,72.4216133789785,11.3047593187494,25.1300613468639
"IL6R-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ILDR1",0.0329883271488073,0.0322291231884058,0.85932398216042,0,0,0,5.94432697412928,0.113484678094526,0
"IMPDH2",52.9810552820901,45.7744202898551,24.7722690733664,15.9660581797348,18.7414291625181,26.3481117686864,27.0833685805528,19.7850628131539,26.711581469538
"INO80E",18.167309352518,14.6085,21.5479439947062,39.6635006604257,34.227368536535,18.9208279931153,30.5288611480182,32.5130147899819,32.5222550168609
"INPP5F",62.6818099204847,40.694652173913,95.6211992541253,83.4490486276911,29.3684641120224,209.450205924655,78.7981738476019,129.244664138523,74.3394932419758
"INTS2",4.99876963271488,3.37101014492754,30.5036658222023,17.8155734584133,35.3927189730034,39.0132774450064,39.0941435877819,54.685210399355,47.238559602166
"INTS4P2",0.975617413101098,0.273055942028986,NA,NA,NA,NA,NA,NA,NA
"IP6K2",31.562626277925,15.2519565217391,96.0617394198445,115.898590699435,73.7681444053917,155.361547579469,79.5016804610929,88.0018723694453,199.313404318605
"IPO5",26.8219060961757,20.6067173913043,35.2502664893178,32.7791392348916,30.8016674238438,44.6122793729175,39.1121803885178,34.6185761845851,29.7646600503842
"IQCB1",11.4696414237031,8.67378260869565,72.4849065495297,85.7214627011992,51.2400384765581,83.1511573311622,121.678659592748,67.3733210526718,57.5335010254661
"IQCK",5.42278599015524,5.10078985507246,258.800840311782,87.8196504211979,116.313420014993,65.545866725744,73.6760132595107,142.086692894804,128.261489666394
"IQGAP2",0.497863256342295,0.417699927536232,27.849158762795,13.7568637526593,35.0509074204972,4.14866410424376,45.5000552311769,6.10635994042615,2.95903506258774
"ISCA2",9.51114956455888,9.68060869565217,18.7030114036191,13.7603160745702,31.2551363502905,39.5734546267234,14.7456412955397,16.9411012453972,34.1688843859833
"ITGA2B",2.72627727754638,0.851912028985507,7.86894287677756,7.88543069335597,0.535209850430255,7.58780890899525,12.2560200249389,11.1482138145188,11.4492376888671
"ITGA8",1.6667909693298,1.43028768115942,11.6034384723445,0.637280393176511,11.1727850366354,39.6395323662325,2.92344331911914,9.7283206287188,85.0132926330751
"ITGAD",0.0468025588792124,0.046863231884058,1.12641243367924,0,1.93825495030315,0,1.14171542742971,1.02381055290452,0
"ITGAL",1.22320755017039,2.18888115942029,32.791946357048,19.5476036892836,37.9215553313658,40.1086765299106,76.46929466945,24.3554411846792,34.1535778742334
"ITGAM",3.18061527830367,5.20325507246377,37.9935948212966,0.536685686807407,6.87123691003214,2.22294706825942,167.766634283618,5.00925490336923,18.5892973529806
"ITGAX",6.63918882998864,12.9286086956522,76.310336199098,6.88652891505978,22.7534610644769,1.09658501494646,326.19827544671,7.29554522164297,15.7835747392782
"ITGB3",0.544467600151458,0.73454615942029,NA,NA,NA,NA,NA,NA,NA
"ITLN1",0.0898324839076108,0.0682534057971014,NA,NA,NA,NA,NA,NA,NA
"ITLN2",0.0420007247254828,0.0127528260869565,NA,NA,NA,NA,NA,NA,NA
"ITPKB",51.4167372207497,93.203115942029,489.982151203562,54.0255286150399,427.992590071208,23.9744871754334,147.516951156955,230.390759578335,59.6045266422862
"ITPKB-IT1",0.0389649148049981,0.0524915217391304,NA,NA,NA,NA,NA,NA,NA
"ITPRIPL1",1.02888429344945,0.327158550724638,1.0333100011158,0,0,17.9398259956716,9.22389892268364,1.41690831934486,2.45940747955002
"ITPRIPL2",1.53430789852329,2.10860507246377,NA,NA,NA,NA,NA,NA,NA
"IZUMO4",17.8176554335479,17.8926376811594,45.6494223825945,8.09456770064097,35.5493577763849,10.1624750904362,35.0701307493186,87.0237422756446,11.5627265965267
"JADE2",15.122182733813,9.78468115942029,22.6151713607814,11.1973165194262,21.6365153591173,12.8236692392707,17.2092238046168,22.7917649961664,21.1441703125196
"JAM3",33.9329151836426,48.9666666666667,127.853922931562,118.921911649559,174.828311465308,77.7996467466332,120.77992528411,341.808801381652,138.358369689483
"JDP2",7.23140848163574,5.89116666666667,88.0959543464527,16.4759651930738,2.68524300714206,32.9156439171063,131.470703214128,6.49776923477479,25.991277761251
"JSRP1",0.445945694812571,0.207075724637681,0.628942035578292,0,0,0.799968641229263,4.27177835222575,3.15851541260451,0
"JTB",110.740268837562,80.8965942028986,51.6695033950347,99.3614415608245,91.1993685417368,85.3578314552271,70.8618045281525,71.979901042957,78.2289641194537
"JUP",12.5830030291556,8.67394927536232,10.8362681288726,14.693612421392,39.5711341060183,11.4468564618151,12.3449287957252,20.2687781140955,14.3058214336525
"KANSL1",9.93034199166982,4.97340579710145,372.78371012842,232.787620696198,166.254859377746,356.795972873486,455.203031830615,301.495945106344,352.121735984472
"KANSL1-AS1",5.24721597879591,5.88670507246377,NA,NA,NA,NA,NA,NA,NA
"KAT2A",86.2261567588035,52.4834057971014,182.847036292552,63.3135555001102,122.334414867535,98.3340781304352,68.7746960930372,54.6369465559774,113.071693305667
"KAT8",40.4263074592957,21.0476449275362,22.2509765396538,19.7168980561807,39.48843900008,43.6109673984248,41.103556362275,26.4437520178083,29.5547157275875
"KCNAB3",15.2522230594472,2.37761086956522,8.98594789336758,4.05114347562379,2.09381988123854,4.73287557943352,1.44728272668066,0.885056731939792,2.9221310517334
"KCNH4",3.21516434948883,0.149003456521739,2.75234240107448,4.20595581108482,19.5911457750048,7.95821148627455,2.02429149797571,2.45315734344423,3.97865871651584
"KCNH8",8.14097991669822,14.0478913043478,249.758723712427,185.791549950758,296.590096998185,54.7334657126076,223.854539895544,640.473896963581,380.885106715023
